artist_name,title,year,duration
Gaither Vocal Band,Knowing You'll Be There,2003,276.74077
Gal Costa,Me Recuso,1977,252.02893
Gal Costa,Camisa Amarela,1980,171.85914
Gal Costa,Canta Brasil,1981,193.35791
Gal Costa,Wave,1999,230.47791
Galactic,Cafe deClouet,1998,21.39383
Galactic,[Hidden Track],2000,89.67791
Galactic,Squarebiz,2007,205.08689
Galactic,Think Back,2007,238.96771
Gall_ France,Mein Herz kann man nicht kaufen,2006,162.79465
Gang Of Four,A Piece Of My Heart,1983,196.49261
Gang Of Four,Is It Love,1983,273.99791
Gang Starr,Say Your Prayers,1991,84.63628
Gang Starr,Mostly Tha Voice (Explicit),1994,218.38322
Gang Starr,The Planet (Explicit),1994,316.02893
Gang Starr Featuring Jeru The Damaja And Lil Dap,I'm The Man (Explicit) (Feat. Jeru The Damaja And Lil Dap),1992,244.32281
Gary Go,Open Arms,2009,217.86077
Gary Moore,Nothing's The Same,1992,304.95302
Gary Moore,Nothing's The Same (2002 Digital Remaster),1992,306.72934
Gary Moore,What Are We Here For,1997,345.93914
Gary Moore,Rockin' Every Night (Live),2005,198.79138
Geddy Lee,Runaway Train (LP Version),2000,271.46404
Geggy Tah,Gina,1996,165.40689
Geggy Tah,Special Someone,2001,231.54893
Geier Sturzflug,Bruttosozialprodukt,1982,186.51383
Geier Sturzflug,Schwarzarbeit,2006,214.20363
Geiom,Sellotape Flowers,2001,365.60934
Gene Autry,Blueberry Hill,1992,155.53261
Gene Autry,Frankie And Johnny,1996,163.52608
Gene Chandler,Festival Of Love,1994,148.11383
Gene Clark,Set You Free This Time,1998,168.38485
Gene Pitney,Every Breath I Take,1986,166.3473
Gene Simmons,Haunted House,1987,155.11465
Geoff Muldaur,Tennessee Blues (Album Version),2008,217.88689
George Faith,If Loving You Is Wrong I Don't Wanna Be Right,1996,277.08036
George Harrison,Baltimore Oriole (2004 Digital Remaster),1981,238.602
George Lopez,Memories,2001,153.49506
George Lopez,Kids In the Store,2003,261.51138
George Lopez,Dogs,2003,297.22077
George Lopez,Kids Now,2006,215.7971
George Lopez,Church Hangover,2006,270.68036
George Lopez,Mas P**' (America'S Mexican),2007,238.99383
George Lopez,Vibrators,2009,330.16118
George Lopez,Only For The Young,2009,345.23383
George Michael,Praying For Time,1990,281.33832
George Michael,Amazing,2004,266.94485
George Michael,Shoot The Dog,2004,308.76689
George Nooks,Better Way Of Life,2001,223.50322
Georges Brassens,Comme hier,1953,100.8322
Georges Brassens,Colombine,1956,115.25179
Georges Brassens,Auprès De Mon Arbre,1956,184.76363
Gerald Clayton,All Of You,2009,329.37751
Gerald Clayton,Two Heads One Pillow,2009,384.15628
Gerald Clayton,Scrimmage,2009,393.63873
Gerald Veasley,Love Letter,1999,251.21914
Gerard Lenorman,Soldats Ne Tirez Pas,1989,191.73832
Gerard Lenorman,Voici Les Clés,1999,227.39546
Gershon Kingsley,Trumansburg Whistle,1969,180.08771
Gertrudis,La Nit De Reis,2003,215.562
Gertrudis,Quitxalla,2003,228.23138
Gertrudis,Carita De Rosa,2003,233.27302
Gertrudis,Oye,2005,263.47057
Gertrudis,Intro,2009,106.52689
Ghorwane,Matarlatanta,1993,343.40526
Ghost Machine,What You Made Me (Ugli),2005,201.29914
Gina V. D'Orio,Naval War,2004,139.91138
Ginny Owens,Long Way Home,2006,256.39138
Gipsy Kings,Tu Quieres Volver,1987,194.87302
Gipsy Kings,Camino,1989,303.09832
Gipsy Kings,Somos Gitanos,2001,222.92853
Gisselle,Tocame,2008,243.61751
Glad,Immortal_ Invisible,1993,174.52363
Glad,This is My Father's World/For the Beauty of the Earth,1993,234.762
Glad,Blessed Assurance,1993,270.602
Glen Campbell And Bobbie Gentry,Mornin' Glory,1968,183.11791
Glen Washington,Strangers In The Night,2000,201.56036
Goatwhore,Gravedom,2000,205.63546
Goatwhore,Sky Inferno,2003,221.20444
Goatwhore,A Closure in Infinity,2003,224.86159
Goatwhore,Forever Consumed Oblivion,2006,225.64526
Gob,No Regrets,2001,153.33832
Gob,Face the Ashes,2007,209.60608
God Lives Underwater,Don't Know How To Be,1995,215.40526
Gold City,It Came Upon The Midnight Clear,1994,173.66159
Goldfish,Tracy,2004,172.61669
Goldfish,Watch Out for The Birdsongs,2007,159.45098
Gonzalo Rubalcaba,Improv #1,2006,206.00118
Gonzalo Rubalcaba,Infantil (Dedicated to John McLaughlin),2008,424.51546
Goose,Everybody,2006,276.13995
Goose,Bring It On,2006,395.85914
Gorillaz,Rock The House (Radio Edit),2001,183.53587
Gorillaz,Rock The House (Explicit),2001,249.93914
Gorillaz,White Light,2005,128.41751
Gorillaz,November Has Come,2005,160.96608
Gorillaz,All Alone (Live),2005,219.37587
Gorillaz,Dirty Harry (Single Edit),2005,230.47791
Gov't Mule,Broke Down On The Brazos (Album),2009,378.95791
Grace Gale,La Matanza,2008,247.71873
Graham Central Station,It's Alright,1975,229.27628
Grandmaster Flash,Underarms,1987,190.17098
Grandpa Jones,Don't Look Back,1995,139.78077
Grandpa Jones,Falling Leaves,1995,158.71955
Grant Geissman,Chaco (Album Version),1993,307.40853
Grant Geissman,Silent Movies (Album Version),1993,349.23057
Grayson Capps,I See You,2005,242.18077
Grayson Capps,Give It To Me,2006,124.18567
Grayson Capps,Mermaid,2006,236.59057
Green Day,Wake Me Up When September Ends (Live at Foxboro_ MA 9/3/05),2005,340.79302
Gregory Isaacs,Down the Line,1979,219.402
Gregory Isaacs,Out Deh,2001,216.5024
Grey Area,All Time Low (Album Version),1997,189.33506
Grizzly Bear,Little Brother,2006,384.67873
Grizzly Bear,Deep Blue Sea (Daniel Rossen home recording),2008,351.50322
Groundhogs,Still a Fool,1968,1023.86893
Groupa,Bliv Du Till Gran (If You Became A Spruce),1999,229.56363
Grupo Batuque,Ole Ola,1998,270.39302
Grupo Batuque,Cavasamba Um (Edit),2005,41.56036
Guaco,Venite Pa' Maracaibo,2000,265.29914
Guitar Slim,The Things That I Used To Do,1953,183.06567
Guns N' Roses,Mama Kin,1986,237.13914
Guns N' Roses,You're Crazy,1987,284.99546
Guns N' Roses,Sweet Child O' Mine,1987,445.17832
Guns N' Roses,Patience,1988,402.36363
Guns N' Roses,Locomotive (Complicity),1991,524.87791
Guns N' Roses,Catcher In The Rye,2008,352.96608
Gunther & the Sunshine Girls,Teeny Weeny String Bikini,2004,240.40444
Gus Viseur,Fausse monnaie,2000,180.00934
Gus Viseur,Le Bal Du P'tit Jardin,2005,128.93995
Gustavo A. Santaolalla,La Vuelta,1998,186.5922
Gustavo Cerati,La Excepcion,2006,251.66322
Gustavo Cerati,Médium,2006,333.19138
Gustavo Santaolalla,The Blinding Sun,2006,117.18485
Gwen Stefani,What You Waiting For?,2004,225.41016
Gwen Stefani,Harajuku Girls,2004,290.55955
Gwen Stefani,4 In The Morning,2006,294.19057
Gym Class Heroes,To Bob Ross With Love (Album Version),2005,158.64118
Gym Class Heroes,Simple Livin' (Album Version),2005,186.46159
Gym Class Heroes,Sloppy Love Jingle_ Pt. 3 (Amended Album Version),2006,134.922
Gym Class Heroes,New Friend Request (Amended Version),2006,254.51057
Günter Noris,El Cumbanchero,1985,156.62975
HA-ASH,Amor a Medias,2005,253.90975
Halfway to Gone,Black Night,2004,210.07628
Halfway to Gone,Turnpike,2004,255.42485
Hall & Oates,Fall in Philadelphia,1972,170.29179
Hall & Oates,Perkiomen,1993,158.40608
Handsome Boy Modeling School,I've Been Thinking featuring Cat Power (Album Version),2004,324.07465
Handsome Boy Modeling School,Rock And Roll (Could Never Hip Hop Like This) Part 2 featuring Lord Finesse_ Mike Shonoda_ Chester Bennington_ Rahzel_ Qbert_ Grand Wizard Theodore & Jazzy Jay (Instrumental),2004,384.70485
Hank Locklin,Send Me The Pillow You Dream On,1960,143.35955
Hank Locklin,Let Me Be the One,1995,150.282
Hank Penny,Steel Guiter Stomp,2008,170.47465
Hanoi Rocks,Mental Beat,1983,304.22159
Hanoi Rocks,No Comprimise_ No Regrets,2005,240.66567
Hanoi Rocks,Walkin' Away,2007,236.35546
Happy Mondays,Olive Oil,1987,156.682
Happy Mondays,Performance (Remastered),1988,243.25179
Happy Mondays,"Wrote For Luck (12"" - Remastered version)",1988,342.59546
Happy Mondays,Grandbag's Funeral,1990,200.80281
Harry Choates,Jolie Blon's Gone,2005,177.78893
Harry Connick_ Jr,Joe Avery's Piece,1979,192.07791
Harry Connick_ Jr.,Here Comes The Big Parade,1994,251.76771
Harry Gregson-Williams,Whip Fight,2003,95.9473
Harry Gregson-Williams,The Ball,2004,69.642
Harry Gregson-Williams,Sanchez Family,2004,284.682
Hatebreed,Mark My Words (Album Version),1997,111.22893
Hatebreed,As Diehard As They Come (Album Version),2006,136.95955
Hatebreed,Destroy Everything (Album Version),2006,209.05751
Hatebreed,Supertouch/shitfit (Bad Brains),2009,141.50485
Hatebreed,Boxed In (Subzero),2009,179.17342
Hatebreed (int License),Beholder of Justice (Album Version),2003,164.20526
Hatiras,Lost In Space,2001,295.3922
Hatiras,Final Flash,2002,177.13587
Hatiras,The Anthem,2002,298.1873
Hatiras & Slarta John,Spaced Invader (Ian Pooley Club Mix),2000,383.58159
He Is Legend,Stampede,2006,207.12444
Headliners,Sag Ihnen Bescheid,2005,216.89424
Headliners,Negativ Song,2006,169.56036
Headliners,90er,2006,347.79383
Heaven 17,(We Don't Need This) Fascist Groove Thang,1981,255.16363
Heaven 17,I'm Your Money (12'' Extended Version) (2006 Digital Remaster),1981,311.43138
Heaven 17,Come Live With Me (12'' Extended Version) (2006 Digital Remaster),1983,273.84118
Heaven 17,Resurrection Man,1996,242.28526
Heaven 17,We Blame Love,1996,287.39873
Heaven 17,(We Don't Need This) Fascist Groove Thang (Rapino Club Mix),2009,354.19383
Heavenly,Over And Over,1990,206.18404
Heavenly,Smile,1992,234.60526
Heavy D,Chasing Windmills,2008,206.99383
Heavy D,Private Dancer,2008,212.24444
Heavy D / McGruff,Wanna Be A Player,1997,161.38404
Hef feat. Big2 & Dio,Gedroomd,2009,219.29751
Helen Hobson,Merry-Go-Round,1996,176.97914
Helen Love,So Hot,1994,81.97179
Helen Love,Rollercoasting,1994,174.602
Helen Love,Bubblegum,1997,145.78893
Helen Love,Shifty Disco Girl,2000,185.36444
Helen Love,Bigbigkiss,2000,213.39383
Helen Love,First Boyfriend,2007,156.21179
Hellsongs,Rock The Night,2008,272.14322
Helmet,Give It,1992,257.54077
Helmet,Street Crab,1994,212.16608
Helmet,Tic,1994,220.31628
Helmet,Your Head,1995,200.75057
Helmet,Everybody Loves You,2004,206.94159
Hem,Polly's Dress,2000,71.05261
Hem,When I Was Drinking,2000,222.74567
Hem,Redwing,2004,252.86485
Hem,Have Yourself A Merry Little Christmas,2005,133.27628
Henry Lee Summer,I Wish I Had A Girl,1988,266.4224
Herb Alpert And The Tijuana Brass,Adios_ Mi Corazon,1964,163.94404
Hevia,San Xuan,2003,261.32853
Hevia,Tirador (Carlos Jean Remix),2005,258.89914
Hevia,Baños De Budapest (Extended Remix),2005,331.88526
Hevia,Albo,2007,280.2673
Hey Colossus,45 Pounds,2007,251.81995
Hey Colossus,The Book of Disquiet,2007,420.07465
Hi-Fi Companions,Amoria,2003,464.5873
Hi-Tack,Say Say Say (Waiting 4 U) (Tocadisco's Not Guilty Remix),2006,345.96526
High Strung_ The,Show a Sign of Life,2003,123.8722
High Strung_ The,Ain't That Something,2003,165.3024
Hins Cheung,Xue Hua Chao,2008,238.21016
Home Town Hero,Bleeds In Blue (Album Version),2002,187.76771
Home Town Hero,Twelve Ounce (Album Version),2002,206.88934
Horace Andy,Thank You Lord,1985,176.27383
Horace Andy,Musical Episode,2005,234.44853
Hot Chip,Ass Attack (Four Tet Remix),2004,181.02812
Hot Chip,No,2007,182.15138
Hot Chip,Ready For The Floor (Radio Edit),2008,202.10893
Hot Chip,Hold On,2008,381.17832
Hot Club Of Cowtown,The Magic Violin,2009,163.10812
Hot Club Of Cowtown,Cabiria,2009,203.96363
Hot Tuna,Hesitation Blues,1970,304.45669
Hot Tuna,Death Don't Have No Mercy,1970,375.562
Hot Tuna,Candy Man,1971,239.59465
Hot Tuna,Extrication Love Song,1976,270.96771
Hot Tuna,Parchman Farm,2004,461.71383
Hotwire,Not Today,2003,200.33261
House Of Lords,Rock Bottom,2006,232.75057
Howie Day,Collide,2003,277.002
Hubert Kah,Raketen,2005,249.83465
Human Disease,Gold Flames Of Angels,2004,190.79791
Humanzi,Fix The Cracks,2006,274.99057
Hurricane,I'm On To You,1988,236.042
Hysterie,Imagination,2005,389.642
Héroes del Silencio,El Mar No Cesa (Live),1991,198.89587
I Hate Sally,Martha Served,2007,163.63057
I Wayne,Grow Proper,2005,244.32281
Iggy And The Stooges,1969,1969,220.78649
Iggy And The Stooges,Raw Power,1996,347.53261
Iggy Pop,Main Street Eyes,1990,221.43955
Iggy Pop,5 Foot 1,1990,300.77342
Ill Nino,All I Ask For (Album Version),2005,219.81995
Ill Nino,What You Deserve (Album Version),2006,180.50567
Illya Kuryaki And The Valderramas,Ninja Mental,1996,233.97832
In Extremo,Vollmond,2000,297.45587
In Extremo,Signapur,2005,233.74322
In Extremo,Frei zu sein,2008,186.06975
In Extremo,Frei zu sein,2008,260.5971
Incubus,Warning,2001,291.81342
Incubus,Just A Phase,2001,353.77587
Incubus,A Crow Left Of The Murder,2004,227.73506
Information Society,Make It Funky (Album Version),1988,68.362
Information Society,Hack 1/Charlie X,1990,211.9571
Information Society,Slipping Away/Here Is Kazmeyer,1990,251.61098
Information Society,Seek 300,1997,288.62649
Information Society,Empty,1997,512.78322
Information Society,More to This,2007,233.42975
Inhume,Process to decelerate,2003,126.04036
Inhume,Inhume,2003,185.20771
Ini Kamoze,Here Comes The Hotstepper,1995,242.59873
Ini Kamoze,Here Comes The Hotstepper,1995,248.92036
Ini Kamoze,Gangsta Roll,2009,229.66812
Inner Circle,Bed's Too Big Without You,2008,227.81342
Inspiral Carpets,Commercial Reign,1990,283.32363
Inspiral Carpets,Commercial Reign,1990,283.76771
Inspiral Carpets,Party In The Sky,1994,232.12363
Inspiral Carpets,Keep The Circle Around,1999,230.05995
Intars Busulis,Probka (Latvia),2009,183.58812
Intex Systems,Vapour Fragments,2006,131.13424
Irma Thomas,Hold Me While I Cry,2001,205.29587
Irma Thomas,I'm Gonna Cry Til' My Tears Run Dry,2004,146.88608
Irma Thomas,We All Need Love,2008,190.9024
Irma Thomas,River Is Waiting,2008,240.69179
Irwin Goodman,Raha ratkaisee,1966,119.06567
Irwin Goodman,Terve menoo jätkänretale,1977,200.9073
Irwin Goodman,Onni,1978,231.47057
Irwin Goodman,Kopla ja kummisetä,1979,184.5024
Irwin Goodman,Liverpoolin pokia,1985,157.33506
Irwin Goodman,Yhteinen koti,2001,194.32444
Isabel Pantoja,Porque Me Gusta A Morir,1993,317.36118
Isabel Pantoja,Limosna De Amores,1999,237.322
Isabel Pantoja,Adelante,2002,181.65506
Isabelle Adjani,Entre Autre Pas En Traître,1983,179.77424
It Dies Today,One the road (to Damnation),2006,179.40853
It Dies Today,Sixth of June,2007,184.24118
Izzy Stradlin And The Ju Ju Hounds,Train Tracks,1992,267.65016
J. B. Lenoir,I'm in Korea,1954,190.64118
J. Peter Robinson,Jake,2006,161.59302
J.B. Lenoir,I Feel So Good,1995,114.62485
J.B. Lenoir,The Mojo,2001,176.37832
J.B.Lenoir,Let's Roll (Take 1),1991,169.22077
J.J. Cale,Losers,1983,160.62649
J.J. Cale,Trouble In The City,1983,202.94485
J.J. Cale,Midnight In Memphis,1997,263.94077
JK,You Make Me Feel Good ,2003,361.16853
Jaci Velasquez,Nothing But Sky [Outro] (Album Version),2008,62.27546
Jack Johnson,Inaudible Melodies,2000,207.09832
Jack Johnson,It's All Understood,2000,215.87546
Jack Johnson,Fortunate Fool,2000,228.70159
Jack Johnson,Adrift,2008,236.19873
Jack Johnson,Monsoon,2008,264.82893
Jack Johnson,You And Your Heart,2010,196.20526
Jack Johnson and Friends / Matt Costa,Fall Line,2003,136.30649
Jack Off Jill,Yellow Brick Road,1994,137.9522
Jack Off Jill,Horrible,1995,149.36771
Jack Orsen feat. Fumanschu_ Justus,Getto Boys,2004,210.54649
Jackie Edwards,Ali Baba,2003,179.09506
Jackie Edwards,So Jah Seh,2006,256.62649
Jackie Wilson,If I Can't Have You,1958,101.77261
Jackie Wilson,Why Can't You Be Mine,1958,120.76363
Jackie Wilson,It's So Fine,1958,128.93995
Jackie Wilson,I'm Wanderin',1958,160.78322
Jackie Wilson,Each Time (I Love You More),1959,141.81832
Jackie Wilson,One Moment With You,1993,182.49098
Jackson United,Undertow,2008,204.93016
Jaco & Mixxmaster,Feeling,2008,441.99138
Jacques Dutronc,Transes-Dimanche,1968,128.33914
Jacques Dutronc,L'Aventurier,1969,151.09179
Jacques Dutronc,Laquelle Des Deux Est La Plus Snob,1969,152.76363
Jacques Dutronc,Les Femmes Des Autres,1969,189.85751
Jacques Dutronc,Les Femmes Des Autres,1969,192.33914
Jacques Dutronc,L'Homme De Paille,1989,142.91546
Jacques Dutronc,Les Playboys (Version Espagnole),2004,189.36118
Jacques Higelin,Quand j'improvise sur mon piano,1973,163.05587
Jaguares,El Momento,2001,302.8371
Jah Cure,How Can I,2003,240.48281
Jah Cure,To Your Arms of Love,2007,210.85995
Jah Cure,Freedom,2008,287.65995
Jaime Jamgochian,God Unchanging,2008,231.60118
Jaime Urrutia,Azzurro,2005,278.96118
Jake Hess,So Many Reasons,2004,168.77669
Jake Hess,I Know Where I Am Now,2004,298.89261
James Carter,Strange Fruit,2003,258.42893
James Carter,Dodo's Bounce,2008,366.0273
James Horner,Atmosphere Station,1986,191.81669
James Horner,The President's Speech,1998,269.7922
James Horner,Good Friend,2000,197.38077
James Horner,Rescue And Breakout,2003,203.54567
James Horner,The Stranger,2003,231.57506
James Hunter,Class Act,2008,180.89751
James Ingram,A Baby's Born,1993,376.68526
James Last,Games That Lovers Play,1967,260.12689
James Last,Summer Rain,1998,227.94404
James Newton Howard,Voices,1997,95.50322
James Newton Howard,Photographs,1999,54.96118
James Newton Howard,U North,2007,108.35546
James Newton Howard,The Burp Heard 'Round The World,2010,110.52363
James Taylor Quartet,Cleo's Mood,2007,188.94322
James Taylor Quartet,Got To Give It Up,2007,198.3473
Jan Wayne,Groovin',2003,230.76526
Jan Wayne,Hello,2010,381.28281
Jane's Addiction,Standing In The Shower... Thinking ( LP Version ),1988,185.15546
Jane's Addiction,Ain't No Right ( LP Version ),1990,214.54322
Jane's Addiction,Obvious ( LP Version ),1990,355.63057
Jane's Addiction,True Nature,2003,229.61587
Jane's Addiction,Price I Pay,2003,327.1571
Janet Jackson,When I Think Of You,1986,235.41506
Janet Jackson,Hold On Baby,1993,10.34404
Janet Jackson,Again,1993,227.082
Janet Jackson,Again (Instrumental),1993,232.202
Janet Jackson,Greatest X,2008,263.02649
Janet Jackson Featuring Kanye West,My Baby (Feat. Kanye West),2004,257.14893
Janet Paschal/Charlotte Ritchie/David Phelps,It Won't Rain Always,2003,202.4224
Janie Fricke,Let's Stop Talkin' About It,1999,194.5073
Janis Joplin,Maybe,1969,246.72608
Janis Joplin,Get It While You Can,1971,205.53098
Janis Joplin,Down On Me,1972,183.14404
Janis Joplin,Piece Of My Heart,1972,266.23955
Janis Joplin,Raise Your Hand,1988,137.79546
Janitor Joe,Voucher,1993,122.72281
Janitor Joe,Boyfriend,1993,169.22077
Jars Of Clay,Love Me,2006,191.81669
Jars Of Clay,Don't Stop,2009,223.89506
Jason & The Scorchers,Help There's A Fire,1983,172.25098
Jason & The Scorchers,If Money Talks,1985,154.8273
Jason & The Scorchers,19th Nervous Breakdown,1998,227.49995
Jason Michael Carroll,No Good In Goodbye,2007,229.8771
Jason Mraz,Did You Get My Message?  (Live From Shubas),2007,336.43057
Jason Mraz,Song For A Friend (Live From Montalvo),2007,740.46649
Jawoll,Rendezvous - Ich hab' Dich seit langem nicht gesehen,1990,235.31057
Jay & The Americans,Some Enchanted Evening,1988,137.19465
Jay & The Americans,Let's Lock The Door (And Throw Away The Key),1990,149.89016
Jay & The Americans,Tomorrow,1990,173.58322
Jay & The Americans,Livin' Above Your Head,2002,174.68036
Jay-Z,Change Clothes,2003,259.05587
Jaydee,Plastic Dreams,1992,265.84771
Jazz Gillum,You're Laughing Now,1997,165.85098
